no-heart-attack,heart-attack,Salary-Churn,Salary-Not-Churn,Mex-Inflation,high_school,bachelors_degree,home-expected-goals,away-expected-goals,Control-earning,Test-earning,Control-Click,Test-Click,Developing,Developed,,
,,,130132.41,,,,,,,,,,,,,
,,,88751.45,,,,,,,,,,,,,
,,,104118.93,,,,,,,,,,,,,
,,,42028.16,,,,,,,,,,,,,
,,,75632.78,,,,,,,,,,,,,
,,,53710.23,,,,,,,,,,,,,
,,,13066.3,,,,,,,,,,,,,
,,,152417.97,,,,,,,,,,,,,
,,,3299.01,,,,,,,,,,,,,
,,,198091.81,,,,,,,,,,,,,
,,,103934.12,,,,,,,,,,,,,
,,,70403.65,,,,,,,,,,,,,
,,,102179.86,,,,,,,,,,,,,
,,,30375.18,,,,,,,,,,,,,
,,,184796.84,,,,,,,,,,,,,
,,,166264.89,,,,,,,,,,,,,
,,,88391.97,,,,,,,,,,,,,
,,,115186.97,,,,,,,,,,,,,
,,,83910.4,,,,,,,,,,,,,
,,,13871.34,,,,,,,,,,,,,
,,,139494.75,,,,,,,,,,,,,
,,,140724.64,,,,,,,,,,,,,
,,,20682.46,,,,,,,,,,,,,
,,,124202.26,,,,,,,,,,,,,
,,,159638.77,,,,,,,,,,,,,
,,,29372.62,,,,,,,,,,,,,
,,,38533.79,,,,,,,,,,,,,
,,,193214.05,,,,,,,,,,,,,
,,,137757.69,,,,,,,,,,,,,
,,,125083.29,,,,,,,,,,,,,
,,,12405.2,,,,,,,,,,,,,
,,,37697.29,,,,,,,,,,,,,
,,,105599.65,,,,,,,,,,,,,
,,,184036.47,,,,,,,,,,,,,
,,,48478.47,,,,,,,,,,,,,
,,,3896.08,,,,,,,,,,,,,
,,,106534.15,,,,,,,,,,,,,
,,,102515.42,,,,,,,,,,,,,
,,,83643.87,,,,,,,,,,,,,
,,,164081.42,,,,,,,,,,,,,
,,,158171.36,,,,,,,,,,,,,
,,,155711.64,,,,,,,,,,,,,
,,,83844.79,,,,,,,,,,,,,
,,,81908.09,,,,,,,,,,,,,
,,,165786.1,,,,,,,,,,,,,
,,,174921.91,,,,,,,,,,,,,
,,,120790.02,,,,,,,,,,,,,
,,,56092.51,,,,,,,,,,,,,
,,,158816.03,,,,,,,,,,,,,
,,,125660.99,,,,,,,,,,,,,
,,,128400.62,,,,,,,,,,,,,
,,,107181.22,,,,,,,,,,,,,
,,,129740.11,,,,,,,,,,,,,
,,,184754.26,,,,,,,,,,,,,
,,,70849.47,,,,,,,,,,,,,
,,,27914.95,,,,,,,,,,,,,
,,,145601.8,,,,,,,,,,,,,
,,,144496.07,,,,,,,,,,,,,
,,,123318.37,,,,,,,,,,,,,
,,,65481.86,,,,,,,,,,,,,
,,,47728,,,,,,,,,,,,,
,,,59195.05,,,,,,,,,,,,,
,,,98060.51,,,,,,,,,,,,,
,,,90106.94,,,,,,,,,,,,,
,,,13549.34,,,,,,,,,,,,,
,,,113436.08,,,,,,,,,,,,,
,,,42442.21,,,,,,,,,,,,,
,,,80134.65,,,,,,,,,,,,,
,,,96051.1,,,,,,,,,,,,,
,,,80682.35,,,,,,,,,,,,,
,,,111149.98,,,,,,,,,,,,,
,,,182612.38,,,,,,,,,,,,,
,,,109201.43,,,,,,,,,,,,,
,,,151146.67,,,,,,,,,,,,,
,,,93901.61,,,,,,,,,,,,,
,,,36342.79,,,,,,,,,,,,,
,,,21862.19,,,,,,,,,,,,,
,,,121551.93,,,,,,,,,,,,,
,,,140460.01,,,,,,,,,,,,,
,,,35337.31,,,,,,,,,,,,,
,,,193502.93,,,,,,,,,,,,,
,,,32174.03,,,,,,,,,,,,,
,,,149593.61,,,,,,,,,,,,,
,,,45038.74,,,,,,,,,,,,,
,,,172097.4,,,,,,,,,,,,,
,,,37392.56,,,,,,,,,,,,,
,,,36864.05,,,,,,,,,,,,,
,,,132418.59,,,,,,,,,,,,,
,,,60894.26,,,,,,,,,,,,,
,,,143913.33,,,,,,,,,,,,,
,,,172240.27,,,,,,,,,,,,,
,,,86619.77,,,,,,,,,,,,,
,,,164074.89,,,,,,,,,,,,,
,,,69039.43,,,,,,,,,,,,,
,,,65316.5,,,,,,,,,,,,,
,,,57164.19,,,,,,,,,,,,,
,,,34397.08,,,,,,,,,,,,,
,,,80618.47,,,,,,,,,,,,,
,,,124218.27,,,,,,,,,,,,,
,,,85286.3,,,,,,,,,,,,,
,,,40889.14,,,,,,,,,,,,,
,,,107236.87,,,,,,,,,,,,,
,,,168085.97,,,,,,,,,,,,,
,,,4791.8,,,,,,,,,,,,,
,,,120819.58,,,,,,,,,,,,,
,,,154000.99,,,,,,,,,,,,,
,,,83343.73,,,,,,,,,,,,,
,,,82195.15,,,,,,,,,,,,,
,,,149550.95,,,,,,,,,,,,,
,,,197688.5,,,,,,,,,,,,,
,,,72929.96,,,,,,,,,,,,,
,,,27731.05,,,,,,,,,,,,,
,,,126131.9,,,,,,,,,,,,,
,,,103931.49,,,,,,,,,,,,,
,,,61961.57,,,,,,,,,,,,,
,,,42240.54,,,,,,,,,,,,,
,,,57942.88,,,,,,,,,,,,,
,,,153419.62,,,,,,,,,,,,,
,,,189727.12,,,,,,,,,,,,,
,,,165385.55,,,,,,,,,,,,,
,,,19687.99,,,,,,,,,,,,,
,,,144723.38,,,,,,,,,,,,,
,,,77271.91,,,,,,,,,,,,,
,,,176780.39,,,,,,,,,,,,,
,,,43612.06,,,,,,,,,,,,,
,,,79479.74,,,,,,,,,,,,,
,,,193201.86,,,,,,,,,,,,,
,,,135008.92,,,,,,,,,,,,,
,,,17135.6,,,,,,,,,,,,,
,,,60651.77,,,,,,,,,,,,,
,,,188343.05,,,,,,,,,,,,,
,,,23291.83,,,,,,,,,,,,,
,,,64443.75,,,,,,,,,,,,,
,,,287.99,,,,,,,,,,,,,
,,,137961.41,,,,,,,,,,,,,
,,,39608.58,,,,,,,,,,,,,
,,,175458.21,,,,,,,,,,,,,
,,,89524.83,,,,,,,,,,,,,
,,,13221.25,,,,,,,,,,,,,
,,,102889.34,,,,,,,,,,,,,
,,,27149.27,,,,,,,,,,,,,
,,,59601.15,,,,,,,,,,,,,
,,,22026.18,,,,,,,,,,,,,
,,,153059.62,,,,,,,,,,,,,
,,,167313.07,,,,,,,,,,,,,
,,,12833.96,,,,,,,,,,,,,
,,,197582.79,,,,,,,,,,,,,
,,,125877.22,,,,,,,,,,,,,
,,,176913.42,,,,,,,,,,,,,
,,,105476.65,,,,,,,,,,,,,
,,,59172.42,,,,,,,,,,,,,
,,,175310.38,,,,,,,,,,,,,
,,,38170.04,,,,,,,,,,,,,
,,,105887.04,,,,,,,,,,,,,
,,,95625.03,,,,,,,,,,,,,
,,,9541.15,,,,,,,,,,,,,
,,,148516.79,,,,,,,,,,,,,
,,,113907.8,,,,,,,,,,,,,
,,,37479.97,,,,,,,,,,,,,
,,,15846.42,,,,,,,,,,,,,
,,,61937.6,,,,,,,,,,,,,
,,,170008.74,,,,,,,,,,,,,
,,,165000.68,,,,,,,,,,,,,
,,,76197.05,,,,,,,,,,,,,
,,,118045.98,,,,,,,,,,,,,
,,,157360.9,,,,,,,,,,,,,
,,,196226.38,,,,,,,,,,,,,
,,,72993.65,,,,,,,,,,,,,
,,,124571.09,,,,,,,,,,,,,
,,,43640.16,,,,,,,,,,,,,
,,,31121.42,,,,,,,,,,,,,
,,,22372.78,,,,,,,,,,,,,
,,,170338.35,,,,,,,,,,,,,
,,,67926.18,,,,,,,,,,,,,
,,,194783.12,,,,,,,,,,,,,
,,,176036.01,,,,,,,,,,,,,
,,,168683.57,,,,,,,,,,,,,
,,,6936.27,,,,,,,,,,,,,
,,,179230.23,,,,,,,,,,,,,
,,,103421.91,,,,,,,,,,,,,
,,,147578.26,,,,,,,,,,,,,
,,,130504.49,,,,,,,,,,,,,
,,,16149.13,,,,,,,,,,,,,
,,,137959,,,,,,,,,,,,,
,,,108162.13,,,,,,,,,,,,,
,,,35896.09,,,,,,,,,,,,,
,,,104852.6,,,,,,,,,,,,,
,,,188850.89,,,,,,,,,,,,,
,,,28615.8,,,,,,,,,,,,,
,,,172001.44,,,,,,,,,,,,,
,,,60116.57,,,,,,,,,,,,,
,,,170528.63,,,,,,,,,,,,,
,,,189683.7,,,,,,,,,,,,,
,,,49734.94,,,,,,,,,,,,,
,,,71071.47,,,,,,,,,,,,,
,,,142995.32,,,,,,,,,,,,,
,,,13054.25,,,,,,,,,,,,,
,,,89402.54,,,,,,,,,,,,,
,,,111241.37,,,,,,,,,,,,,
,,,119638.85,,,,,,,,,,,,,
,,,151581.79,,,,,,,,,,,,,
,,,176902.83,,,,,,,,,,,,,
,,,7034.94,,,,,,,,,,,,,
,,,122547.58,,,,,,,,,,,,,
,,,161559.12,,,,,,,,,,,,,
,,,185366.56,,,,,,,,,,,,,
,,,182224.14,,,,,,,,,,,,,
,,,42581.04,,,,,,,,,,,,,
,,,31921.95,,,,,,,,,,,,,
,,,109681.29,,,,,,,,,,,,,
,,,102472.9,,,,,,,,,,,,,
,,,36249.76,,,,,,,,,,,,,
,,,195123.94,,,,,,,,,,,,,
,,,57014.43,,,,,,,,,,,,,
,,,100929.59,,,,,,,,,,,,,
,,,12513.07,,,,,,,,,,,,,
,,,74900.9,,,,,,,,,,,,,
,,,137111.89,,,,,,,,,,,,,
,,,60212.51,,,,,,,,,,,,,
,,,187343.4,,,,,,,,,,,,,
,,,183284.53,,,,,,,,,,,,,
,,,8125.39,,,,,,,,,,,,,
,,,103220.56,,,,,,,,,,,,,
,,,96885.19,,,,,,,,,,,,,
,,,8877.06,,,,,,,,,,,,,
,,,147530.06,,,,,,,,,,,,,
,,,33389.42,,,,,,,,,,,,,
,,,45309.24,,,,,,,,,,,,,
,,,35230.61,,,,,,,,,,,,,
,,,59816.41,,,,,,,,,,,,,
,,,69080.46,,,,,,,,,,,,,
,,,143450.61,,,,,,,,,,,,,
,,,40774.01,,,,,,,,,,,,,
,,,99377.27,,,,,,,,,,,,,
,,,133617.43,,,,,,,,,,,,,
,,,167682.37,,,,,,,,,,,,,
,,,152884.85,,,,,,,,,,,,,
,,,70400.86,,,,,,,,,,,,,
,,,65413.41,,,,,,,,,,,,,
,,,182728.8,,,,,,,,,,,,,
,,,81442.6,,,,,,,,,,,,,
,,,144251.38,,,,,,,,,,,,,
,,,40207.06,,,,,,,,,,,,,
,,,104703.96,,,,,,,,,,,,,
,,,26907.43,,,,,,,,,,,,,
,,,180591.32,,,,,,,,,,,,,
,,,60905.51,,,,,,,,,,,,,
,,,108222.68,,,,,,,,,,,,,
,,,3554.63,,,,,,,,,,,,,
,,,78616.92,,,,,,,,,,,,,
,,,100566.81,,,,,,,,,,,,,
,,,183259.35,,,,,,,,,,,,,
,,,159131.21,,,,,,,,,,,,,
,,,42933.26,,,,,,,,,,,,,
,,,91291.2,,,,,,,,,,,,,
,,,52471.36,,,,,,,,,,,,,
,,,108804.28,,,,,,,,,,,,,
,,,122449.18,,,,,,,,,,,,,
,,,41682.3,,,,,,,,,,,,,
,,,148887.69,,,,,,,,,,,,,
,,,137784.25,,,,,,,,,,,,,
,,,102076.03,,,,,,,,,,,,,
,,,56307.51,,,,,,,,,,,,,
,,,49775.58,,,,,,,,,,,,,
,,,4395.45,,,,,,,,,,,,,
,,,28184.7,,,,,,,,,,,,,
,,,3149.1,,,,,,,,,,,,,
,,,194273.12,,,,,,,,,,,,,
,,,148537.07,,,,,,,,,,,,,
,,,116378.31,,,,,,,,,,,,,
,,,6761.84,,,,,,,,,,,,,
,,,81995.92,,,,,,,,,,,,,
,,,14392.68,,,,,,,,,,,,,
,,,122379.54,,,,,,,,,,,,,
,,,112777.38,,,,,,,,,,,,,
,,,128528.83,,,,,,,,,,,,,
,,,170122.22,,,,,,,,,,,,,
,,,2803.89,,,,,,,,,,,,,
,,,129956.13,,,,,,,,,,,,,
,,,45858.49,,,,,,,,,,,,,
,,,46422.46,,,,,,,,,,,,,
,,,57675.88,,,,,,,,,,,,,
,,,169741.96,,,,,,,,,,,,,
,,,26022.37,,,,,,,,,,,,,
,,,21343.74,,,,,,,,,,,,,
,,,139971.01,,,,,,,,,,,,,
,,,47455.82,,,,,,,,,,,,,
,,,55593.8,,,,,,,,,,,,,
,,,76373.38,,,,,,,,,,,,,
,,,169278.51,,,,,,,,,,,,,
,,,136909.88,,,,,,,,,,,,,
,,,54865.92,,,,,,,,,,,,,
,,,156529.44,,,,,,,,,,,,,
,,,113482.2,,,,,,,,,,,,,
,,,63446.47,,,,,,,,,,,,,
,,,13624.02,,,,,,,,,,,,,
,,,148814.54,,,,,,,,,,,,,
,,,65567.91,,,,,,,,,,,,,
,,,6409.55,,,,,,,,,,,,,
,,,126997.53,,,,,,,,,,,,,
,,,182691.31,,,,,,,,,,,,,
,,,12351.01,,,,,,,,,,,,,
,,,135123.96,,,,,,,,,,,,,
,,,181490.42,,,,,,,,,,,,,
,,,186490.37,,,,,,,,,,,,,
,,,41248.8,,,,,,,,,,,,,
,,,116267.28,,,,,,,,,,,,,
,,,9201.53,,,,,,,,,,,,,
,,,80630.32,,,,,,,,,,,,,
,,,159165.7,,,,,,,,,,,,,
,,,197572.41,,,,,,,,,,,,,
,,,105159.89,,,,,,,,,,,,,
,,,40807.26,,,,,,,,,,,,,
,,,143.34,,,,,,,,,,,,,
,,,138465.7,,,,,,,,,,,,,
,,,44008.91,,,,,,,,,,,,,
,,,76503.06,,,,,,,,,,,,,
,,,56784.11,,,,,,,,,,,,,
,,,175657.55,,,,,,,,,,,,,
,,,105155.66,,,,,,,,,,,,,
,,,47468.56,,,,,,,,,,,,,
,,,64729.51,,,,,,,,,,,,,
,,,37662.49,,,,,,,,,,,,,
,,,86414.41,,,,,,,,,,,,,
,,,41820.65,,,,,,,,,,,,,
,,,127734.16,,,,,,,,,,,,,
,,,123872,,,,,,,,,,,,,
,,,113050.92,,,,,,,,,,,,,
,,,131389.39,,,,,,,,,,,,,
,,,26589.56,,,,,,,,,,,,,
,,,195463.35,,,,,,,,,,,,,
,,,136054.45,,,,,,,,,,,,,
,,,182262.66,,,,,,,,,,,,,
,,,129209.09,,,,,,,,,,,,,
,,,148989.15,,,,,,,,,,,,,
,,,71047.51,,,,,,,,,,,,,
,,,185341.63,,,,,,,,,,,,,
,,,137793.35,,,,,,,,,,,,,
,,,198317.23,,,,,,,,,,,,,
,,,162137.5,,,,,,,,,,,,,
,,,31384.86,,,,,,,,,,,,,
,,,114083.73,,,,,,,,,,,,,
,,,163331.65,,,,,,,,,,,,,
,,,50777.77,,,,,,,,,,,,,
,,,86701.4,,,,,,,,,,,,,
,,,153129.22,,,,,,,,,,,,,
,,,19825.09,,,,,,,,,,,,,
,,,12186.83,,,,,,,,,,,,,
,,,35408.77,,,,,,,,,,,,,
,,,165576.55,,,,,,,,,,,,,
,,,48226.76,,,,,,,,,,,,,
,,,199454.37,,,,,,,,,,,,,
,,,118749.58,,,,,,,,,,,,,
,,,151623.91,,,,,,,,,,,,,
,,,172097.95,,,,,,,,,,,,,
,,,87677.15,,,,,,,,,,,,,
,,,21858.28,,,,,,,,,,,,,
,,,123866.28,,,,,,,,,,,,,
,,,74694.41,,,,,,,,,,,,,
,,,49424.6,,,,,,,,,,,,,
,,,172031.22,,,,,,,,,,,,,
,,,26265.18,,,,,,,,,,,,,
,,,24857.25,,,,,,,,,,,,,
,,,167969.15,,,,,,,,,,,,,
,,,189307.7,,,,,,,,,,,,,
,,,99770.3,,,,,,,,,,,,,
,,,119712.78,,,,,,,,,,,,,
,,,168607.74,,,,,,,,,,,,,
,,,83087.13,,,,,,,,,,,,,
,,,130664.79,,,,,,,,,,,,,
,,,141031.08,,,,,,,,,,,,,
,,,125110.02,,,,,,,,,,,,,
,,,117832.39,,,,,,,,,,,,,
,,,198817.72,,,,,,,,,,,,,
,,,146411.6,,,,,,,,,,,,,
,,,141652.2,,,,,,,,,,,,,
,,,64477.25,,,,,,,,,,,,,
,,,191215.61,,,,,,,,,,,,,
,,,37090.44,,,,,,,,,,,,,
,,,57517.71,,,,,,,,,,,,,
,,,135337.11,,,,,,,,,,,,,
,,,33964.03,,,,,,,,,,,,,
,,,61623.19,,,,,,,,,,,,,
,,,168989.77,,,,,,,,,,,,,
,,,74425.41,,,,,,,,,,,,,
,,,178929.84,,,,,,,,,,,,,
,,,180769.55,,,,,,,,,,,,,
,,,92378.54,,,,,,,,,,,,,
,,,38252.25,,,,,,,,,,,,,
,,,146111.35,,,,,,,,,,,,,
,,,72350.17,,,,,,,,,,,,,
,,,48242.38,,,,,,,,,,,,,
,,,148305.82,,,,,,,,,,,,,
,,,8270.06,,,,,,,,,,,,,
,,,41549.64,,,,,,,,,,,,,
,,,12510.53,,,,,,,,,,,,,
,,,43889.41,,,,,,,,,,,,,
,,,192800.25,,,,,,,,,,,,,
,,,75762,,,,,,,,,,,,,
,,,115724.78,,,,,,,,,,,,,
,,,106303.4,,,,,,,,,,,,,
,,,183868.01,,,,,,,,,,,,,
,,,153895.46,,,,,,,,,,,,,
,,,66695.71,,,,,,,,,,,,,
,,,173851.11,,,,,,,,,,,,,
,,,166656.18,,,,,,,,,,,,,
,,,176921,,,,,,,,,,,,,
,,,98413.1,,,,,,,,,,,,,
,,,77500.81,,,,,,,,,,,,,
,,,119747.08,,,,,,,,,,,,,
,,,160387.98,,,,,,,,,,,,,
,,,193715,,,,,,,,,,,,,
,,,28045.77,,,,,,,,,,,,,
,,,150757.35,,,,,,,,,,,,,
,,,82252.28,,,,,,,,,,,,,
,,,154395.56,,,,,,,,,,,,,
,,,39830.1,,,,,,,,,,,,,
,,,12429.22,,,,,,,,,,,,,
,,,9574.83,,,,,,,,,,,,,
,,,188486.94,,,,,,,,,,,,,
,,,64716.08,,,,,,,,,,,,,
,,,84749.96,,,,,,,,,,,,,
,,,180551.76,,,,,,,,,,,,,
,,,60907.49,,,,,,,,,,,,,
,,,174107.04,,,,,,,,,,,,,
,,,110405.9,,,,,,,,,,,,,
,,,178779.52,,,,,,,,,,,,,
,,,70783.61,,,,,,,,,,,,,
,,,46772.36,,,,,,,,,,,,,
,,,163327.27,,,,,,,,,,,,,
,,,103760.53,,,,,,,,,,,,,
,,,107839.03,,,,,,,,,,,,,
,,,193984.6,,,,,,,,,,,,,
,,,140889.32,,,,,,,,,,,,,
,,,125646.82,,,,,,,,,,,,,
,,,20344.02,,,,,,,,,,,,,
,,,174268.87,,,,,,,,,,,,,
,,,83247.14,,,,,,,,,,,,,
,,,132908.07,,,,,,,,,,,,,
,,,119327.75,,,,,,,,,,,,,
,,,136737.13,,,,,,,,,,,,,
,,,22356.97,,,,,,,,,,,,,
,,,158379.25,,,,,,,,,,,,,
,,,94570.56,,,,,,,,,,,,,
,,,95583.45,,,,,,,,,,,,,
,,,86044.98,,,,,,,,,,,,,
,,,5240.53,,,,,,,,,,,,,
,,,150684.23,,,,,,,,,,,,,
,,,129508.96,,,,,,,,,,,,,
,,,70665.16,,,,,,,,,,,,,
,,,102085.35,,,,,,,,,,,,,
,,,195052.12,,,,,,,,,,,,,
,,,65612.12,,,,,,,,,,,,,
,,,160095.48,,,,,,,,,,,,,
,,,49506.82,,,,,,,,,,,,,
,,,92406.22,,,,,,,,,,,,,
,,,7415.96,,,,,,,,,,,,,
,,,25059.06,,,,,,,,,,,,,
,,,144078.02,,,,,,,,,,,,,
,,,126675.62,,,,,,,,,,,,,
,,,183682.09,,,,,,,,,,,,,
,,,166850.57,,,,,,,,,,,,,
,,,27359.19,,,,,,,,,,,,,
,,,27979.16,,,,,,,,,,,,,
,,,109470.34,,,,,,,,,,,,,
,,,93713.13,,,,,,,,,,,,,
,,,74870.99,,,,,,,,,,,,,
,,,73457.55,,,,,,,,,,,,,
,,,61120.75,,,,,,,,,,,,,
,,,116969.73,,,,,,,,,,,,,
,,,92118.75,,,,,,,,,,,,,
,,,48357.9,,,,,,,,,,,,,
,,,197325.4,,,,,,,,,,,,,
,,,169122.54,,,,,,,,,,,,,
,,,164170.46,,,,,,,,,,,,,
,,,199909.32,,,,,,,,,,,,,
,,,83295.09,,,,,,,,,,,,,
,,,39382.06,,,,,,,,,,,,,
,,,184748.23,,,,,,,,,,,,,
,,,62280.91,,,,,,,,,,,,,
,,,196342.66,,,,,,,,,,,,,
,,,41516.44,,,,,,,,,,,,,
,,,185466.85,,,,,,,,,,,,,
,,,80149.27,,,,,,,,,,,,,
,,,170980.86,,,,,,,,,,,,,
,,,185827.74,,,,,,,,,,,,,
,,,113407.26,,,,,,,,,,,,,
,,,67734.79,,,,,,,,,,,,,
,,,3363.36,,,,,,,,,,,,,
,,,135757.27,,,,,,,,,,,,,
,,,22314.55,,,,,,,,,,,,,
,,,129526.57,,,,,,,,,,,,,
,,,37266.43,,,,,,,,,,,,,
,,,153015.42,,,,,,,,,,,,,
,,,54209.02,,,,,,,,,,,,,
,,,114603.96,,,,,,,,,,,,,
,,,41823.22,,,,,,,,,,,,,
,,,99907.29,,,,,,,,,,,,,
,,,178229.04,,,,,,,,,,,,,
,,,22095.73,,,,,,,,,,,,,
,,,138328.24,,,,,,,,,,,,,
,,,137276.83,,,,,,,,,,,,,
,,,119890.86,,,,,,,,,,,,,
,,,24564.7,,,,,,,,,,,,,
,,,10209.8,,,,,,,,,,,,,
,,,83449.65,,,,,,,,,,,,,
,,,81508.1,,,,,,,,,,,,,
,,,32626.21,,,,,,,,,,,,,
,,,43982.41,,,,,,,,,,,,,
,,,124874.23,,,,,,,,,,,,,
,,,118324.75,,,,,,,,,,,,,
,,,22113.93,,,,,,,,,,,,,
,,,31962.77,,,,,,,,,,,,,
,,,105746.94,,,,,,,,,,,,,
,,,39925.52,,,,,,,,,,,,,
,,,127630.88,,,,,,,,,,,,,
,,,28778.98,,,,,,,,,,,,,
,,,10008.68,,,,,,,,,,,,,
,,,24482.16,,,,,,,,,,,,,
,,,98618.79,,,,,,,,,,,,,
,,,16281.94,,,,,,,,,,,,,
,,,121239.65,,,,,,,,,,,,,
,,,42669.37,,,,,,,,,,,,,
,,,164924.11,,,,,,,,,,,,,
,,,157337.29,,,,,,,,,,,,,
,,,153831.6,,,,,,,,,,,,,
,,,168781.8,,,,,,,,,,,,,
,,,168469.65,,,,,,,,,,,,,
,,,170829.87,,,,,,,,,,,,,
,,,61164.45,,,,,,,,,,,,,
,,,133287.73,,,,,,,,,,,,,
,,,77128.23,,,,,,,,,,,,,
,,,77660.03,,,,,,,,,,,,,
,,,56897.1,,,,,,,,,,,,,
,,,72945.32,,,,,,,,,,,,,
,,,45418.12,,,,,,,,,,,,,
,,,158527.45,,,,,,,,,,,,,
,,,111312.96,,,,,,,,,,,,,
,,,138759.15,,,,,,,,,,,,,
,,,190588.59,,,,,,,,,,,,,
,,,79099.64,,,,,,,,,,,,,
,,,138613.21,,,,,,,,,,,,,
,,,194230.82,,,,,,,,,,,,,
,,,110252.53,,,,,,,,,,,,,
,,,106117.3,,,,,,,,,,,,,
,,,116179.92,,,,,,,,,,,,,
,,,187839.9,,,,,,,,,,,,,
,,,121098.65,,,,,,,,,,,,,
,,,30972.06,,,,,,,,,,,,,
,,,30314.04,,,,,,,,,,,,,
,,,14479.29,,,,,,,,,,,,,
,,,196395.25,,,,,,,,,,,,,
,,,19512.38,,,,,,,,,,,,,
,,,72318.77,,,,,,,,,,,,,
,,,96615.23,,,,,,,,,,,,,
,,,30772.22,,,,,,,,,,,,,
,,,161217.18,,,,,,,,,,,,,
,,,66795.78,,,,,,,,,,,,,
,,,123969.64,,,,,,,,,,,,,
,,,168924.41,,,,,,,,,,,,,
,,,134778.01,,,,,,,,,,,,,
,,,119782.89,,,,,,,,,,,,,
,,,52167.97,,,,,,,,,,,,,
,,,167689.56,,,,,,,,,,,,,
,,,19823.02,,,,,,,,,,,,,
,,,72969.9,,,,,,,,,,,,,
,,,143711.02,,,,,,,,,,,,,
,,,125658.28,,,,,,,,,,,,,
,,,125870.5,,,,,,,,,,,,,
,,,82614.89,,,,,,,,,,,,,
,,,32919.42,,,,,,,,,,,,,
,,,126223.84,,,,,,,,,,,,,
,,,112010.02,,,,,,,,,,,,,
,,,180962.32,,,,,,,,,,,,,
,,,174570.55,,,,,,,,,,,,,
,,,178373.93,,,,,,,,,,,,,
,,,103396.08,,,,,,,,,,,,,
,,,59129.72,,,,,,,,,,,,,
,,,683.37,,,,,,,,,,,,,
,,,145567.34,,,,,,,,,,,,,
,,,90876.95,,,,,,,,,,,,,
,,,198543.09,,,,,,,,,,,,,
,,,74804.36,,,,,,,,,,,,,
,,,116971.05,,,,,,,,,,,,,
,,,163783,,,,,,,,,,,,,
,,,107841.77,,,,,,,,,,,,,
,,,138399.67,,,,,,,,,,,,,
,,,182765.14,,,,,,,,,,,,,
,,,186648.19,,,,,,,,,,,,,
,,,149587.92,,,,,,,,,,,,,
,,,129050.67,,,,,,,,,,,,,
,,,47764.99,,,,,,,,,,,,,
,,,64436.16,,,,,,,,,,,,,
,,,167461.5,,,,,,,,,,,,,
,,,98348.66,,,,,,,,,,,,,
,,,72462.25,,,,,,,,,,,,,
,,,64511.44,,,,,,,,,,,,,
,,,91830.75,,,,,,,,,,,,,
,,,112311.15,,,,,,,,,,,,,
,,,72276.24,,,,,,,,,,,,,
,,,84920.49,,,,,,,,,,,,,
,,,17348.56,,,,,,,,,,,,,
,,,82870.75,,,,,,,,,,,,,
,,,120512.08,,,,,,,,,,,,,
,,,179032.68,,,,,,,,,,,,,
,,,95623.28,,,,,,,,,,,,,
,,,168822.01,,,,,,,,,,,,,
,,,77705.75,,,,,,,,,,,,,
,,,49815.62,,,,,,,,,,,,,
,,,169361.89,,,,,,,,,,,,,
,,,4721.3,,,,,,,,,,,,,
,,,23974.85,,,,,,,,,,,,,
,,,199929.17,,,,,,,,,,,,,
,,,40023.7,,,,,,,,,,,,,
,,,72946.95,,,,,,,,,,,,,
,,,170421.13,,,,,,,,,,,,,
,,,58879.11,,,,,,,,,,,,,
,,,25059.05,,,,,,,,,,,,,
,,,29909.84,,,,,,,,,,,,,
,,,158043.11,,,,,,,,,,,,,
,,,49809.88,,,,,,,,,,,,,
,,,90490.33,,,,,,,,,,,,,
,,,75825.57,,,,,,,,,,,,,
,,,158336.36,,,,,,,,,,,,,
,,,143454.95,,,,,,,,,,,,,
,,,117279.49,,,,,,,,,,,,,
,,,114283.33,,,,,,,,,,,,,
,,,994.86,,,,,,,,,,,,,
,,,124795.84,,,,,,,,,,,,,
,,,77592.8,,,,,,,,,,,,,
,,,105986.01,,,,,,,,,,,,,
,,,33606.52,,,,,,,,,,,,,
,,,134188.11,,,,,,,,,,,,,
,,,85148.78,,,,,,,,,,,,,
,,,119059.13,,,,,,,,,,,,,
,,,122998.26,,,,,,,,,,,,,
,,,117841.06,,,,,,,,,,,,,
,,,160593.41,,,,,,,,,,,,,
,,,109098.39,,,,,,,,,,,,,
,,,104112,,,,,,,,,,,,,
,,,122949.71,,,,,,,,,,,,,
,,,21807.16,,,,,,,,,,,,,
,,,32319.93,,,,,,,,,,,,,
,,,177738.98,,,,,,,,,,,,,
,,,80425.65,,,,,,,,,,,,,
,,,174825.57,,,,,,,,,,,,,
,,,175743.92,,,,,,,,,,,,,
,,,54949.73,,,,,,,,,,,,,
,,,183752.91,,,,,,,,,,,,,
,,,46038.28,,,,,,,,,,,,,
,,,78941.59,,,,,,,,,,,,,
,,,198398.68,,,,,,,,,,,,,
,,,188892.19,,,,,,,,,,,,,
,,,169286.74,,,,,,,,,,,,,
,,,145004.39,,,,,,,,,,,,,
,,,55809.92,,,,,,,,,,,,,
,,,54272.12,,,,,,,,,,,,,
,,,192440.54,,,,,,,,,,,,,
,,,103697.57,,,,,,,,,,,,,
,,,194681.6,,,,,,,,,,,,,
,,,158948.63,,,,,,,,,,,,,
,,,189402.71,,,,,,,,,,,,,
